qa_id,question,expected_answer,source_text,target_text,1_question_valid,2_needed,3_answer_correct,4_final_decision,5_comment
2386e3e7-d152-4996-be92-664c569a714d,"What must a Captive Insurer do if a Regulator sends a collateral notice, and how is the asset value figured out for a Long-Term Insurance Fund?","The Captive Insurer must provide assets, and the value is the lower of the notice amount and the sum of liabilities and minimum capital for the Long-Term Insurance Fund.","The amount referred to in Rule 10.3.2(1)(b) is calculated as follows: (a) in the case of a Captive Cell of a Captive Insurer which is a Cell Company, the sum of the following two amounts: (i) the Insurance Liabilities attributable to that Captive Cell; and (ii) the Minimum Cellular Capital Requirement applicable to that Captive Cell. (b) in the case of a Long-Term Insurance Fund, subject to Rules 10.3.2(4)(c) and 10.3.2(4)(d), the sum of the following two amounts: (i) the Insurance Liabilities attributable to that Long-Term Insurance Fund; and (ii) the Minimum Fund Capital Requirement applicable to that Long-Term Insurance Fund; (c) in the case of a Captive Insurer that is not a Cell Company, the sum of the following two amounts: (i) the Captive Insurer's Insurance Liabilities; and (ii) the Captive Insurer's minimum capital requirement as provided for in Rule 2.2. (d) in the case of a Captive Insurer to which Rules 10.3.2(4)(a) and 10.3.2(4)(c) both apply, the amount set out in 10.3.2(4)(a); and (e) in the case of a Captive Insurer to which Rules 10.3.2(4)(c) and 10.3.2(4)(d) both apply, the amount set out in Rule 10.3.2(4)(d).","The Regulator may, by written notice (referred to in this Chapter as a 'collateral notice'), require a Captive Insurer to make available assets: (a) of a type and in a manner described in Rule ‎10.3.2(5); and (b) having a value, determined in accordance with the provisions of Chapter 6, of the lower of: (i) the amount, if any, specified in the notice; and (ii) the amount determined in accordance with Rule ‎10.3.2(4).",,,,,
2693d471-05e6-413f-a54c-cc70d8449acc,Can an Authorised Person have an LCR less than 100%?,Only if Rule 9.3.7 allows it.,Rule 9.3.4 sets a minimum level and is not intended to limit the generality of the requirement in Rule 9.3.3.,"Liquidity Coverage Ratio. An Authorised Person must, except as provided in Rule 9.3.7, maintain an LCR of at least 100%.",,,,,
2bc0dda0-6930-43ff-99ad-914d6b354487,What must happen if the Issuer changes the Offer document for Securities traded on an MTF?,The Product Summary Note must be updated if the change affects the key information about the Securities.,"An MTF that admits to trading Securities that are offered by way of an Exempt Offer under MKT Rule 4.3.1 (13) shall ensure that it has effective systems and controls in place to: (a) admit only Securities of such Exempt Offers that are made on its own platform; (b) identify those Persons to whom the Exempt Offer was made; (c) restrict trading of the Securities, to no more than 200 Persons who are not Professional Clients; (d) comply with MIR rule 3.9.1 (Admission to trading), as applicable in relation to the relevant Securities; and (e) allow users of its market to obtain Inside Information, including any Offer documents pursuant to MKT Rule 4.3.5 relevant to the Securities.","Pursuant to an Exempt Offer under Rule 4.3.1(13), the Issuer must provide a Product Summary Note to investors in accordance with the following requirements: (1) The Product Summary Note must: (a) highlight key information in the Offer document to investors; (b) clearly disclose required information in the format as set out in APP 7; (c) give a fair and balanced view of the nature, material benefits and material risks of the Securities offered; (d) not contain any statement or information that is false or misleading in the form and context in which it is included; (e) be given together with the Offer document to investors. If the Issuer makes the Offer document available online, the Product Summary Note must be made available online together with the Offer document; (f) not contain any information that is not contained in the Offer document; (g) not contain any Inside Information that differs in any material particular from that set out in the Offer document; and (h) not omit any information from any part of the Product Summary Note which would result in that part of the Product Summary Note being construed as false or misleading. (2) The Product Summary Note shall contain the prominent disclaimer set out in Rule 4.3.4 in bold, on its front. (3) The Issuer must give notice the Regulator of its intention to provide a Product Summary Note at least ten Business Days prior to the Exempt Offer, in such form as the Regulator may prescribe. (4) When the Issuer makes any change to the Offer document, the Product Summary Note must be updated if the change has a material effect on the key information of the Securities offered. (5) Issuers must ensure there is clear naming of the Securities offered. The name of the Securities must be descriptive of the nature of the Securities offered. It must not give investors a misleading view of the true nature and risks of the Securities offered.",,,,,
37153e36-703e-4f2c-85ed-2f7db11ea858,When does a Payment Service Provider need to tell a Payment Service User about changes to the exchange rate?,They must tell them at least two months before the changes happen.,"Subject to Rule 19.2.7, any proposed changes to: (a) the existing terms of the Framework Contract; or (b) the information specified in Rule 19.2.1, must be provided by the Payment Service Provider to the Payment Service User no later than two months before the date on which they are to take effect.",Any change in the exchange rate used in Payment Transactions must be implemented and calculated in a neutral manner that does not discriminate collectively against Payment Service Users. Termination of a Framework Contract,,,,,
38b370ae-2a8d-429a-b570-775053dc3acf,Can an Authorised Person use a 0% risk weight for a Credit Derivative from the European Commission?,"Yes, an Authorised Person can use a 0% risk weight if the Credit Derivative is from the European Commission.",An Authorised Person may recognise the effects of CRM of a Credit Derivative only if it is provided by any of the following entities: (a) central government or central bank; (b) MDB referred to in Rules 4.12.7 to 4.12.9; (c) International Organisations referred to in Rule 4.12.9; (d) PSE; (e) banks and Securities firms which qualify for inclusion in bank asset class; or (f) any other entity that has an external credit assessment from a recognised credit rating agency that maps to a Credit Quality Grade 3 or better.,"Multilateral development bank (MDB) asset class. An Authorised Person must apply a 0% risk weight to any CR Exposure to the Bank for International Settlements, the International Monetary Fund, the European Central Bank or the European Commission.",,,,,
423a9819-ca9b-4e51-b5bb-df37aa52b72c,Why might the Regulator stop trading for a Listed Entity?,To give the Listed Entity time to share important information.,A Trading Halt imposed pursuant to Rule 7.8.1 cannot exceed two Business Days or such shorter period as the Regulator agrees.,"The Regulator may, at any time and upon the request of a Reporting Entity, halt trading on a Recognised Investment Exchange of Securities of a Listed Entity to enable the Listed Entity time to Disclose Inside information.",,,,,
4e3d04f6-a652-4cd9-a00b-20cfb6c7b1c4,Can the Regulator take away a Financial Services Permission if an Authorised Person breaks the rules?,"Yes, the Regulator can take away the Financial Services Permission if the Authorised Person breaks the rules.","On our own initiative. We may exercise our powers to cancel a Financial Services Permission to carry on one or more Regulated Activities where it appears to us that one or more of the circumstances set out in section 33(1) of FSMR apply. In such cases, we may vary the Financial Services Permission by adding or removing a Regulated Activity from the Financial Services Permission or varying the description of a Regulated Activity where it does not widen the description. We may also vary the Financial Service Permission by including in it (as varied) any provision that could be included if a new Financial Service Permission were being sought. We may also cancel the Financial Services Permission entirely.","The Regulator may exercise its power under this section in relation to an Authorised Person with a Financial Services Permission (""A"") if it appears to the Regulator that— (a) A is failing, or is likely to fail, to satisfy the Threshold Condition Rules; (b) A has committed a contravention of these Regulations or any Rules made under these Regulations; (c) A has failed, during a period of at least 12 months, to carry on a Regulated Activity to which the Financial Services Permission relates; or (d) it is desirable to exercise the power in order to further one or more of the Regulator's objectives.",,,,,
52fa014c-1366-48a6-b345-59473b7bf781,What must an MTF or OTF do if it uses a Spot Commodity Settlement Facility instead of a Recognised Clearing House?,It must ensure the arrangements meet the requirements similar to those for a Recognised Clearing House.,"REGULATORY REQUIREMENTS - SPOT COMMODITY ACTIVITIES Spot Commodity Settlement Facilities (SCSFs) Pursuant to MIR Rule 3.8.3, however, and in the context of Accepted Spot Commodities, an MTF/OTF must provide the FSRA the satisfactory arrangements made when such MTF or OTF does not engage a RCH (for example, to use in this context, when it has engaged, or proposing to engage, an SCSF). To clarify, the FSRA will require that arrangements to use an SCSF for settlement purposes will require the SCSF to comply with the requirements of MIR Rule 4.3.3 (with the references to a RCH being read as references to an SCSF).","If a Recognised Investment Exchange engages a party that is not a Recognised Clearing House or a Non-Abu Dhabi Global Market Clearing House, the Recognised Investment Exchange must confirm to the Regulator, in writing, the satisfactory arrangements made under Rule 3.8.1.",,,,,
5b3032d9-0399-41ec-9228-3d589563e36f,What must an OTF Operator consider 'Investments' to be under COBS Chapter 8?,Spot Commodities.,"For the purposes of Rules 22.7.1 and 22.7.2, the following references in COBS, Chapter 8 should be read as follows: (a) references to Investment or Investments shall be read as references to Spot Commodity or Spot Commodities, and (b) references to Financial Instrument or Financial Instruments (including those in MIR as incorporated by virtue of COBS Rule 8.2.1) shall be read as references to Accepted Spot Commodity or Accepted Spot Commodities as applicable.","In addition to the general requirements applicable to Authorised Persons in COBS, GEN and elsewhere in the Rules, an Authorised Person carrying on the Regulated Activity of Operating an MTF (an ""MTF Operator"") or an Authorised Person carrying on the Regulated Activity of Operating an OTF (an “OTF Operator”) must comply with the following requirements applicable to a Recognised Body or Recognised Investment Exchange set out in the MIR rulebook, reading references to Recognised Bodies or Recognised Investment Exchanges in the relevant rules as if they were references to the MTF Operator or OTF Operator: (a) MIR 2.6 (Operational systems and controls); (b) MIR 2.7.1 and 2.7.2 (Transaction recording); (c) MIR 2.8 (Membership criteria and access); (d) MIR 2.9 (Financial crime and market abuse); (e) MIR 2.11 (Rules and consultation); (f) MIR 3.3 (Fair and orderly trading); (g) MIR 3.5 (Pre-trade transparency obligations); (h) MIR 3.6 (Post-trade transparency obligations); (i) MIR 3.7 (Public disclosure); (j) MIR 3.8 (Settlement and Clearing Services); (k) MIR 3.10 (Default Rules); and (l) MIR 3.11 (Use of Price Reporting Agencies).",,,,,
716c13bc-150c-449c-83eb-2ab3e16d2386,Do Listed Entities need to check their rules for Restriction Agreements when they are set up under local laws?,"Yes, they need to make sure their rules allow for Restriction Agreements when set up under local laws.",Listed Entities are to ensure that provisions within their constitution (see Rule 2.3.1) allow for the enforcement of Restriction Agreements.,Incorporation. An Applicant must be duly incorporated or otherwise validly established according to the relevant laws of its place of incorporation or establishment and be operating in conformity with its constitution.,,,,,
7aee64b1-0019-467e-871a-c6f053030971,How should an Authorised Person inform a Client about a conflict of interest?,They should provide the information in a lasting form with enough detail for the Client to decide.,"The requirements in this Rule 6.4.2 apply to an Authorised Person in addition to other requirements under FSMR and any rules made thereunder. For example, an Authorised Person is required to take reasonable steps to identify actual or potential conflicts of interest and then prevent or manage them under GEN 3.3.21-3.3.24. An Authorised Person must also have adequate procedures and controls when it prepares or publishes Investment Research.","Conflicts of Interest: The disclosure in Rule ‎3.3.23 must: (1) be made in a durable medium; and (2) include sufficient detail, taking into account the nature of the Client, to enable that Client to take an informed decision with respect to the service in the context of which the conflict of interest arises.",,,,,
806c84d2-1d84-459c-a0c3-b9723e9ce4f4,Can an Authorised Person treat a securitisation Exposure as rated when using CRM in the Trading Book?,"No, it must be treated as unrated.",Operational requirements for use of external credit assessments. The treatment outlined in Rule 4.14.24 also applies to Exposures in the Authorised Person's Trading Book. An Authorised Person's Capital Requirement for such Exposures held in the Trading Book can be no less than the amount required under the Non Trading Book.,"Operational requirements for use of external credit assessments. Where CRM is applied to a specific Exposure within a securitisation the Authorised Person must treat the Exposure as unrated, and then use the mitigation as set out in Section 4.13 should the Rules contained in that Section apply.",,,,,
842de239-63a2-4b25-8ded-0d7bceacd7a9,When does a Fund Manager need to get a third party to check if they meet the Green Fund rules?,They need to do this when their investments match an Acceptable Green Taxonomy.,"The Green Fund Attestation Requirement. Subject to Rule 20.2.9, the Fund Manager of an ADGM Green Fund must appoint a third party to attest to its compliance with the Green Fund Investment Requirement on an ongoing basis and at least annually. This requirement only applies to that portion of the Eligible Green Fund Property that is invested in assets aligned with an Acceptable Green Taxonomy in accordance with Rule 20.2.3(a). This is referred to as the Green Fund Attestation Requirement.","An asset is Eligible Green Fund Property if it is: (a) considered environmentally sustainable or equivalent under an Acceptable Green Taxonomy, provided that only one Acceptable Green Taxonomy is used by an ADGM Green Fund; or (b) included in or otherwise tracks an EU Paris Aligned Benchmark.",,,,,
8d82660f-412c-4cfa-b49d-030804ce421d,What must an Authorised Person do before paying out profits if they haven't met the Combined Buffer Requirement?,They must calculate the maximum distributable amount and tell the Regulator.,"Restrictions on distributions. Where an Authorised Person fails to meet the Combined Buffer Requirement, it must: (a) calculate the maximum distributable amount in accordance with Rule 3.19.6; and (b) ensure that it does not undertake any of the following actions until such time as it has calculated the maximum distributable amount and notified the Regulator under Rule 3.19.7: (i) make a distribution in connection with CET1 Capital, or create an obligation to pay variable remuneration or discretionary pension benefits, or pay variable remuneration if the obligation to pay was created at a time when the institution failed to meet its Combined Buffer Requirement; or (ii) make payments on AT1 and T2 Capital instruments.","Restrictions on distributions. For the purpose of Rule 3.19.3(b), where an Authorised Person intends to distribute any of its distributable profits or intends to undertake an action referred to in Rule 3.19.3(b)(i) or (ii), the Authorised Person must notify the Regulator and provide the following information: (a) the amount of capital maintained by the Authorised Person, subdivided as follows: (i) CET1 Capital; (ii) AT1 Capital; and (iii) T2 Capital; (b) the amount of its interim and year-end profits; (c) the maximum distributable amount calculated in accordance with Rule 3.19.6; and (d) the amount of distributable profits it intends to allocate between the following: (i) dividend payments; (ii) Share buybacks; (iii) payments on AT1 Capital instruments; and (iv) the payment of variable remuneration or discretionary pension benefits, whether by creation of a new obligation to pay, or by payment pursuant to an obligation to pay created at a time when the institution failed to meet its Combined Buffer Requirement.",,,,,
8f983b9c-ba34-4236-beaa-340081c44dc6,Can an Authorised Person manage risks on the Spot Commodity Auction Platform while also protecting participants?,"Yes, they must manage risks and ensure transparent rules are in place to protect participants.","Systems and Controls. An Authorised Person must have adequate arrangements demonstrating that it: (a) can operate a Spot Commodity Auction Platform; (b) can assess, mitigate and manage the risks relating to the performance of a Spot Commodity Auction Platform; (c) monitors bids made by, and transactions effected by, participants on the Spot Commodity Auction Platform; (d) is responsible for, and performs, the full technical operation of the Spot Commodity Auction Platform, including in relation to contingency arrangements for disruption to the Spot Commodity Auction Platform; and (e) is responsible for, and operates, the arrangements set out in Rule 22.9.3.","Safeguards for Participants. An Authorised Person must ensure that business conducted on a Spot Commodity Auction Platform is conducted in an orderly manner and affords proper protection to participants, including: (a) by way of transparent rules and procedures: (i) to provide for fair and orderly auctions; (ii) to establish objective criteria for the efficient execution of transactions; and (iii) for the settlement of the Accepted Spot Commodity or transfer of the Spot Commodity Title; (b) in regards to the arrangements made for relevant information to be made available to participants on the Spot Commodity Auction Platform; (c) in regards to the arrangements made for recording transactions executed by participants on the Spot Commodity Auction Platform; (d) in regards to the measures adopted to reduce the extent to which the Spot Commodity Auction Platform’s facilities can be used for a purpose connected with Market Abuse or Financial Crime, and to facilitate their detection and monitor their influence; and (e) details of fees, costs and other charges, and the basis upon which the Authorised Person will impose those fees, costs and other charges.",,,,,
983f1da3-e3b3-4206-bbe0-86183c49b52a,Can an Authorised Person pay dividends if they haven't met the Combined Buffer Requirement?,"No, they cannot pay dividends if they haven't met the Combined Buffer Requirement.","Restrictions on distributions. For the purposes of Rule 3.19.3(b)(i), a distribution in connection with CET1 Capital includes any of the following: (a) payment of cash dividends; (b) distribution of fully or partly paid bonus Shares or other capital instruments; (c) a redemption or purchase by an institution of its own Shares or other capital instruments; (d) a repayment of amounts paid up in connection with capital; or (e) a distribution of other items referred to in Section 3.10 as eligible for inclusion as CET1 Capital.","Restrictions on distributions. Where an Authorised Person fails to meet the Combined Buffer Requirement, it must: (a) calculate the maximum distributable amount in accordance with Rule 3.19.6; and (b) ensure that it does not undertake any of the following actions until such time as it has calculated the maximum distributable amount and notified the Regulator under Rule 3.19.7: (i) make a distribution in connection with CET1 Capital, or create an obligation to pay variable remuneration or discretionary pension benefits, or pay variable remuneration if the obligation to pay was created at a time when the institution failed to meet its Combined Buffer Requirement; or (ii) make payments on AT1 and T2 Capital instruments.",,,,,
984d37ba-f134-4054-9256-c259b0d2d0c0,What allows the Regulator to start checking if someone broke the rules?,The Regulator can start checking if they think someone broke the rules.,"Under section 205(2) of FSMR, the Regulator is empowered to commence an investigation where it reasonably suspects that a contravention of the Regulations or any Rules may have been committed.","If the Regulator reasonably suspects that a person may have committed a contravention of these Regulations or any Rules, the Regulator may commence an investigation into the matter.",,,,,
a82bb278-6012-4f27-91bd-7d4ffbb31604,What helps an Authorised Person find all documents in its Resolution Pack?,A master document that helps retrieve each document in the Resolution Pack must be included.,"An Authorised Person falling within Rule 16.1 must maintain at all times and be able to retrieve, in the manner described in this chapter, the documents and records specified in Rule 16.3.1 and Rule 16.4.1 (the ""Resolution Pack"").","An Authorised Person must include within its Resolution Pack: (a) a master document containing information sufficient to retrieve each document in the Authorised Person's Resolution Pack; (b) a document which identifies the institutions the Authorised Person has appointed: (i) in the case of Client Money or Relevant money, to hold and maintain Client Accounts or Payment accounts, respectively; and (ii) in the case of Safe Custody Assets, for the deposit of those assets in accordance with Rule ‎15.5.1; (c) a document which identifies each tied agent, field representative or other agent of the Authorised Person which receives Client Money or Safe Custody Assets in its capacity as the Authorised Person's agent in accordance with Rule ‎15.5.1 and Rule ‎15.6; (d) a document which identifies all senior manager, directors and other individuals, and the nature of their responsibility within the Authorised Person or elsewhere, that are critical or important to the performance of operational functions related to any of the obligations imposed on the Authorised Person by this chapter; (e) for each institution identified in Rule 16.3.1 (b) a copy of each executed agreement, including any side letters or other agreements used to clarify or modify the terms of the executed agreement, between that institution and the Authorised Person that relates to the holding of Client Money, Relevant Money or Safe Custody Assets; (f) a document which: (i) identifies each member of the Authorised Person's Group involved in operational functions related to any obligations imposed on the Authorised Person under this chapter, including, in the case of a member that is a nominee company, identification as such; and (ii) identifies each third party which the Authorised Person uses for the performance of operational functions related to any of the obligations imposed on the Authorised Person by this chapter; (g) for each Group member identified in Rule 16.3.1(b), the type of entity (such as branch, subsidiary and/or nominee company) the Group member is, its jurisdiction of incorporation if applicable, and a description of its related operational functions; (h) a copy of each executed agreement, including any side letters or other agreements used to clarify or modify the terms of the executed agreement, between the Authorised Person and each third party identified in Rule 16.3.1(b); (i) where the Authorised Person relies on a third party identified in Rule 16.3.1(c), a document which describes how to: (i) gain access to relevant information held by that third party; and (ii) effect a transfer of any of the Client Money, Relevant Money or Safe Custody Assets held by the Authorised Person, but controlled by that third party; and (j) a copy of the Authorised Person's manual which records its procedures for the management, recording and transfer of the Client Money, Relevant Money or Safe Custody Assets that it holds.",,,,,
b55ca351-7fbb-4ce7-b146-110c1690d396,Can an Authorised Person classify someone as a Market Counterparty if they haven't been notified in writing?,"No, the person must be notified in writing first.",An Authorised Person may classify a Person as a Market Counterparty if: (i) that Person qualifies as a deemed Professional Client in accordance with Rule 2.4.2; and (ii) the requirements in Rule 2.5(b) have been met.,"An Authorised Person must, before classifying a Professional Client as a Market Counterparty, ensure that such a Person has: (i) been given a prior written notification of the classification as a Market Counterparty in relation to a particular Regulated Activity or Transaction, or in respect of all Regulated Activities and Transactions; and (ii) not requested to be classified otherwise within the period specified in the notice.",,,,,
cf209f2d-abf4-4d7d-ba12-98e164bc01da,Can an Authorised Person count a secured loan as being owed to someone else for Large Exposures limits?,"Yes, if the security meets certain rules and lowers risk, it can be counted as owed to the third party.","Exempt Exposures. Where Exposures to a Client are guaranteed by a third party, or secured by Collateral issued by a third party, an Authorised Person may: (a) provided the Collateral meets the requirements of Section 4.13 (CRM), and would be assigned a lower risk weight under Section 4.12, treat that portion of the Exposure which is secured by Collateral as an Exposure to the third party. An Authorised Person must treat the portion secured by Collateral as having being incurred to the third party providing the Collateral rather than to the Client for the purposes of considering the limits as set out at Rule 4.15.5; or (b) provided the guarantee meets the requirements of Section 4.13 (CRM), and would be assigned a lower risk weight under Section 4.12, treat that portion of the Exposure which is guaranteed as an Exposure to the third party. An Authorised Person must treat the portion guaranteed as having being incurred to the third party rather than to the Client for the purposes of considering the limits as set out at Rule 4.15.5. When considering the guarantee there must not be any Maturity Mismatch between the guarantee and the underlying Exposure.","Large Exposures limits. Subject to IFR Rule 5.4.15, an Authorised Person must not incur any Large Exposures in its Non Trading Book and, subject to Rule 4.15.6, Trading Book after taking into account the effect of any eligible CRM, that exceeds 25% of its Tier 1.",,,,,
d466e70f-8edd-42f7-9726-24fcc148b232,Can a bank release a holding lock on Restricted Securities in a Takeover?,"Yes, but only if the Regulator gives permission.","Regulators consent to sale of Restricted Securities in a Takeover or Merger. The Regulator may consent to a party that is managing a holding lock in accordance with Rule 9.6.9 releasing the holding lock, to enable holders of Restricted Securities to accept an offer, or transfer or cancel Securities, under a Takeover.","Timing and Enforcement. A Listed Entity must obtain, and submit to the Regulator, within two Business Days after the issue of Restricted Securities, an undertaking from a bank, trustee, custodian, Recognised Body, CSD or other entity deemed suitable by the Regulator, to place a holding lock on the Restricted Securities held by it, and not to release the holding lock without the Regulator’s prior written consent.",,,,,
dc8c5ec3-d67f-44e1-b074-dc9baac2520c,"How long can a Member wait to publish a trade if the Financial Instrument's daily turnover is between 1,000,000 and 50,000,000 USD?",They can wait until the end of the second trading day if the trade is 100% of the daily turnover.,"Deferred publication of large transactions The deferred publication of information in respect of transactions may be authorised, for a period no longer than the period specified in Rule 3.6.10 for the class of Financial Instrument and transaction concerned, provided the following criteria are satisfied: (a) the transaction is between a Member or if applicable, Authorised Person, dealing on own account and a Client of that firm; and (b) the size of that transaction is equal to or exceeds the relevant minimum qualifying size, as specified in Rule 3.6.10. In order to determine the relevant minimum qualifying size, all Financial Instruments admitted to trading on a Recognised Investment Exchange shall be classified in accordance with their average daily turnover to be calculated in accordance with Rule 3.6.10.","Deferred publication thresholds and delays The table below shows, for each permitted delay for publication and each class of Financial Instrument in terms of average daily turnover (ADT), the minimum qualifying size of transaction that will qualify for that delay in respect of a Financial Instrument of that type. /Table Start Permitted delay for publication Class of Financial Instruments in terms of average daily turnover (ADT, in USD) ADT <= 100,000 100,000 < ADT <= 1,000,000 1,000,000 <= ADT < 50,000,000 ADT <> 50,000,000 Minimum qualifying size of transaction for permitted delay 60 minutes 10,000 max (5% of ADT, 25,000) min (10% of ADT, 3,500,000) min (10% of ADT, 7,500,000) 180 minutes 25,000 max (15% of ADT, 75,000) min (15% of ADT, 5,000,000) min (20% of ADT, 15,000,000) Until end of trading day (or roll-over to 12pm of next trading day if trade undertaken in final 12 hours of trading day) 45,000 max (25% of ADT, 100,000) min (25% of ADT, 10,000,000) min (30% of ADT, 30,000,000) Until end of trading day next after trade 60,000 max (50% of ADT, 100,000) max (50% of ADT, 1,000,000) 100% of ADT Until end of second trading day next after trade 80,000 100% of ADT 100% of ADT 250% of ADT Until end of third trading day next after trade 250% of ADT 250% of ADT /Table End",,,,,
e073f008-9d51-4248-b696-2999ff9787fe,Can the Regulator charge more money if a waiver request is really complicated?,"Yes, if the Regulator expects to spend a lot more time or money on it.","In accordance with Rule 1.2.4, the Regulator may require a Person to pay a supplementary fee where the request for a waiver or modification is particularly complex or novel in the opinion of the Regulator.","Supplementary fees The Regulator may require a Person to pay to the Regulator a supplementary fee in circumstances where it expects to incur substantial additional costs or expend substantial additional effort in dealing with an application, authorisation, filing or when conducting on-going supervision.",,,,,
0f4890f6-45d5-417f-820a-e57a844a5956,"If a Person applies for an ADGM Sustainability Linked Bond designation, how does this affect the annual designation fee obligations under Rule 10.1.1?","The Person must pay a $2,000 application fee for the ADGM Sustainability Linked Bond and an annual designation fee as specified in Rule 10.1.1.","A Person granted a designation under Rule 10.1.1 must pay to the Regulator an annual designation fee of $2,000: (a) prorated for the remainder of the calendar year following the initial granting of the designation; and (b) for subsequent calendar years commencing 1 January, payable in full to the Regulator on or before 31 January of the calendar year to which the fee relates.","A Person applying to the Regulator for any of the following designations: (a) ADGM Green Fund; (b) ADGM Climate Transition Fund; (c) ADGM Green Portfolio; (d) ADGM Climate Transition Portfolio; (e) ADGM Green Bond; or (f) ADGM Sustainability Linked Bond must pay to the Regulator an application fee of $2,000.",,,,,
10a7716d-ddd2-428d-b972-5ffe47285604,When can an Authorised Person recognise cash received under a CLN as collateralised Exposures?,"The Authorised Person can recognise cash under a CLN as collateralised Exposures if it meets the requirements for recognition of Collateral, such as ensuring the legal right to liquidate the Collateral and maintaining an enforceable security interest.",An Authorised Person can only treat Exposures as collateralised provided the conditions of Rules 4.13.5 to 4.13.8 (relating to CRM) are met. Item (d) also includes cash received under a CLN issued by the Authorised Person and loans and Deposits of a Counterparty to or with the Authorised Person which are subject to an on balance sheet Netting agreement recognised under Section 4.13 (CRM).,"Requirements for Recognition of Collateral. An Authorised Person must ensure that the following requirements are complied with before it recognises the effects of CRM of any Collateral: (a) the legal mechanism by which Collateral is pledged, assigned or transferred must confer on the Authorised Person the right to liquidate or take legal possession of the Collateral, in a timely manner, in the event of the default, insolvency or bankruptcy (or one or more otherwise defined credit events set out in the transaction documentation) of the Counterparty (and, where applicable, of the custodian holding the Collateral); (b) the Authorised Person has taken all steps necessary to fulfil those requirements under the law applicable to the Authorised Person's interest in the Collateral for obtaining and maintaining an enforceable security interest by registering it with a registrar or for exercising a right to net or set off in relation to title transfer Collateral; (c) the credit quality of the Counterparty and the value of the Collateral do not have a material positive correlation; (d) Securities issued by the Counterparty or any Closely Related Counterparty are not eligible; (e) the Authorised Person has implemented procedures for the timely liquidation of Collateral to ensure that any legal conditions required for declaring default of Counterparty and liquidating the Collateral are observed, and that the Collateral can be liquidated promptly; and (f) where the Collateral is held by a custodian, the Authorised Person has taken reasonable steps to ensure that the custodian segregates the Collateral from its own assets.",,,,,
10d69c76-f770-48ff-aabb-a8c8c14ed29f,"If a Virtual Asset Custodian is required to treat Virtual Assets as Client Assets, what technology governance measures must they implement for private and public key management?","They must implement procedures for private key generation, storage, backup, destruction, and public key sharing.","AUTHORISED PERSONS PROVIDING CUSTODY OF VIRTUAL ASSETS In addition to having to meet the requirements set out in COBS Rules 17.1 to 17.6, Virtual Asset Custodians are required to meet the additional Rules set out in COBS Rule 17.8. COBS Rule 17.8.2 requires that the existing definitions of Client Assets and Client Investments be read to include Virtual Assets. This approach has been taken by the FSRA to ensure that Accepted Virtual Assets are afforded the same protections as other similar products and activities under FSMR and the FSRA Rulebook.","Technology Governance and Controls An Authorised Person conducting a Regulated Activity in relation to Virtual Assets must, as a minimum, have in place systems and controls with respect to the following: (a) Virtual Asset Wallets. Procedures describing the creation, management and controls of Virtual Asset wallets, including: (i) wallet setup/configuration/deployment/deletion/backup and recovery; (ii) wallet access privilege management; (iii) wallet user management; (iv) wallet rules and limit determination, review and update; and (v) wallet audit and oversight. (b) Private and public keys. Procedures describing the creation, management and controls of private and public keys, including, as applicable: (i) private key generation; (ii) private key exchange; (iii) private key storage; (iv) private key backup; (v) private key destruction; (vi) private key access management; (vii) public key sharing; and (viii) public key re-use. (c) Origin and destination of Virtual Asset funds. Systems and controls to mitigate the risk of misuse of Virtual Assets, setting out how – (i) the origin of Virtual Assets is determined, in case of an incoming transaction; and (ii) the destination of Virtual Assets is determined, in case of an outgoing transaction. (d) Security. A security plan describing the security arrangements relating to: (i) the privacy of sensitive data; (ii) networks and systems; (iii) cloud based services; (iv) physical facilities; and (v) documents, and document storage. (e) Risk management. A risk management plan containing a detailed analysis of likely risks with both high and low impact, as well as mitigation strategies. The risk management plan must cover, but is not limited to: (i) operational risks; (ii) technology risks, including ‘hacking’ related risks; (iii) market risk for each Accepted Virtual Asset; and (iv) risk of Financial Crime.",,,,,
1a91c245-1a2b-4923-a3ca-88febe30bbd5,"If an Authorised Person is updating its systems to comply with Rule 3.3.38, how should it ensure these systems effectively deter and report Financial Crimes as required?","The systems should include secure authentication, biometrics, and customer behaviour monitoring to effectively deter and report Financial Crimes.","An Authorised Person should observe best practices when establishing the systems and controls required under Rule 3.3.38, given the evolving nature of Financial Crime. Such practices may include, but are not limited to, incorporating secure authentication, biometrics and the monitoring of customer behaviour metrics into anti-fraud and anti-Financial Crime systems and controls.",Fraud and other Financial Crimes: An Authorised Person must establish and maintain effective systems and controls to: (1) deter and prevent suspected fraud and other Financial Crimes against the Authorised Person and its Customers; and (2) report suspected fraud and other Financial Crimes to the relevant authorities.,,,,,
