qa_id,question,expected_answer,source_text,target_text,1_question_valid,2_needed,3_answer_correct,4_final_decision,5_comment
a72826cf-5ec4-4227-a987-0ba01d0a46b8,"Why would an Authorised Person pay $25,000 instead of $15,000 for money services?","They pay $25,000 if they do both activities in Rule 3.9.3.","An Authorised Person with a Financial Services Permission to carry on the Regulated Activity of Providing Money Services and that carries out both of the activities detailed in Rule 3.9.3 must pay to the Regulator an annual supervision fee of $25,000.","An Authorised Person with a Financial Services Permission to carry on the Regulated Activity of Providing Money Services must pay to the Regulator an annual supervision fee as detailed in the table below, in accordance with the activity that it will carry on. /Table Start Activity Annual supervision fee ($) Currency exchange or Money Remittance 15,000 Payment Services 25,000 /Table End",,,,,
b40b48f3-5b05-4b39-8a67-229ff72dd8cc,When do APP 7 restrictions not apply to a Listed Entity?,"They don't apply if the entity is on the Official List, has a good profit record, or has valuable assets.",Rules 2.3.16(7)(a) and (b) do not apply if under Rule 9.6.2 the Applicant is not required to apply the restrictions in APP 7.,"Entry into Restriction Agreements and Application of Restriction. Unless the Regulator decides otherwise, the restrictions in categories 1, 2, 3, 4, 7, 8 and 9 of APP 7 do not apply in relation to a Listed Entity that: (1) qualifies for admission to the Official List pursuant to Rule 2.3.15; (2) has a track record of profitability or revenue acceptable to the Regulator; or (3) in the opinion of the Regulator, has tangible assets with a readily ascertainable value which constitute a substantial proportion of the total value of its assets.",,,,,
b5de0264-3bd3-44b7-97cf-d6aaa6848df9,What can happen to an Authorised Person's permission if they don't follow the Regulations?,Their permission can be suspended or restricted.,"In addition to the power to cancel or vary a firms Financial Services Permission (see section 5.5), under section 233(1) of FSMR, we may suspend, for such period as we consider appropriate, an Authorised Persons Financial Services Permission, or impose limitations or restrictions in relation to the carrying on of a Regulated Activity by an Authorised Person. We may exercise this power in circumstances where we consider that the Authorised Person has committed a contravention of FSMR.","If the Regulator considers that an Authorised Person has committed a contravention of these Regulations, it may— (a) suspend, for such period as it considers appropriate, any Financial Services Permission which the person has to carry on a Regulated Activity; or (b) impose, for such period as it considers appropriate, such limitations or other restrictions in relation to the carrying on of a Regulated Activity by the person as it considers appropriate.",,,,,
ba0a8141-fe2a-4d27-83c8-8fcba8315bba,Can a Fund Manager use more than one green standard to decide if their assets are eligible?,"No, they can only use one green standard.","The Green Fund Attestation Requirement. Subject to Rule 20.2.9, the Fund Manager of an ADGM Green Fund must appoint a third party to attest to its compliance with the Green Fund Investment Requirement on an ongoing basis and at least annually. This requirement only applies to that portion of the Eligible Green Fund Property that is invested in assets aligned with an Acceptable Green Taxonomy in accordance with Rule 20.2.3(a). This is referred to as the Green Fund Attestation Requirement.","An asset is Eligible Green Fund Property if it is: (a) considered environmentally sustainable or equivalent under an Acceptable Green Taxonomy, provided that only one Acceptable Green Taxonomy is used by an ADGM Green Fund; or (b) included in or otherwise tracks an EU Paris Aligned Benchmark.",,,,,
c23b7639-0fed-48d4-881e-0497f5099f94,Is the Regulator allowed to share Confidential Information with police in another country for a crime case without needing to follow all rules?,"Yes, the Regulator is allowed to share Confidential Information with police in another country for a crime case without needing to follow all rules.","Disclosure to a criminal law enforcement agency. Importantly, disclosure of Confidential Information by the Regulator to a criminal law enforcement agency, whether in the U.A.E or otherwise, for the purpose of any criminal investigation or criminal proceedings under paragraph 199(1)(b)(v) is not subject to the requirements under section 199(2).","Subject to subsection (2), the Regulator may disclose Confidential Information for the purpose of facilitating the carrying out of a Public Function where such disclosure is— (a) permitted or required under any enactment applicable to the Regulator, including, for the avoidance of doubt, any applicable international obligations; (b) made to— (i) the ADGM Registrar of Companies; (ii) a Non-Abu Dhabi Global Market Regulator; (iii) a governmental or regulatory authority exercising powers and performing functions relating to anti-money laundering, counter terrorist financing or sanctions compliance, whether in the Abu Dhabi Global Market or otherwise; (iv) a self regulatory body or organisation exercising and performing powers and functions in relation to financial services, whether in the Abu Dhabi Global Market or otherwise; (v) a criminal law enforcement agency, whether in the U.A.E or otherwise, for the purpose of any criminal investigation or criminal proceedings; or (vi) a civil law enforcement agency or body, whether in the Abu Dhabi Global Market, U.A.E or otherwise; for the purpose of assisting the performance by any such person of its functions and powers; or (c) made in good faith for the purposes of the exercise of the functions and powers of the Regulator or in order to further the Regulator's objectives.",,,,,
cae5e639-083b-48f8-ad42-593837e9df6e,What must an Originator do if it doesn't follow Rule 4.14.15 and gives extra help to a securitisation?,The Originator must count all the securitisation's Exposures in its Credit RWAs and can't count any gain from selling assets.,"Implicit Support. If an Originator fails to comply with Rule 4.14.15 in respect of a securitisation, it: (a) must include all the underlying Exposures of the securitisation in its calculation of Credit RWAs as if those Exposures had not been securitised and were on the balance sheet of the Authorised Person; (b) must not recognise any gain on sale of assets to the securitisation; and (c) must disclose to investors that the Authorised Person has provided non-contractual support and the regulatory capital impact of doing so.",Implicit Support. An Originator or a Sponsor of a securitisation must not provide Implicit Support to a securitisation transaction with a view to reducing potential or actual losses to investors outside of its contractual obligations;,,,,,
cddc9f8b-f4ef-4f6b-9ce5-be21c10e0a38,Does an Authorised Person have to record all calls about market trends?,"No, an Authorised Person does not have to record calls about market trends if they are not meant to lead to a specific deal.","Subject to Rule 6.8.1(b), an Authorised Person must take reasonable steps to ensure that it makes and retains recordings of voice and electronic communications that are: (i) with a Client or with another Person in relation to a Transaction, including communications relating to the receipt, execution, arrangement of execution of Client orders and passing of related instructions; and (ii) made with, sent from or received on equipment either provided by the Authorised Person to an Employee or contractor or use of which by an Employee or contractor has been sanctioned or permitted by the Authorised Person.","The obligation in Rule ‎6.8.1(a) does not apply to the following: (i) Corporate Finance Business; (ii) corporate treasury functions; (iii) communications between Fund Managers, or between Fund Managers and Eligible Custodians of the same Fund (when acting in that capacity); and (iv) voice and electronic communications which are not intended to lead to the conclusion of a specific Transaction and are general conversations or communications about market conditions.",,,,,
ecd98539-e756-4049-9081-0ecc0b021ea8,What must an Authorised Person do when they run a Multilateral Trading Facility with Virtual Assets?,"They must follow the rules listed in both the SOURCE and TARGET texts, including specific notification and information requirements.","MULTILATERAL TRADING FACILITIES AND VIRTUAL ASSETS Guidance in relation to Applicable Rules COBS Rule 17.7.4 specifies that certain notification requirements applicable to Recognised Investment Exchanges under MIR Rules 5.1, 5.3 and certain information requirements under MIR Rule 5.4.1 apply to MTFs (using Virtual Assets). These are additional requirements applicable to MTFs using Virtual Assets. MTFs using Virtual Assets will also need to comply with any other applicable notification requirements, including those set out in paragraph 29 of this Guidance in relation to the use of additional Accepted Virtual Assets.","An Authorised Person that is Operating a Multilateral Trading Facility in relation to Virtual Assets must comply with the following requirements set out in MIR, Chapter 5: (a) Rules 5.1 - 5.3; and (b) Rule 5.4.1, in the circumstances identified in Items 19, 20, 24 (a) and (b), 27, 28, 32, 33, 35, 37, 38, 39, 40, 41, 43, 45, 46, 47, 48, 49, 50, 52, 53, 54, 55, 57, 58, 59, 60, 61 and 62.",,,,,
ed16286e-3001-4ab2-8737-e2ddccaff32e,When does a Listed Entity need Shareholder approval for a deal with a Related Party?,When the deal is worth 5% or more of the Listed Entity's net assets.,An issue of Securities made with the approval of the holders of the Listed Entitys Ordinary Securities under Rule 9.5.3 (Related Party Transaction).,"Related Party Transaction procedures. A Listed Entity must ensure that: (1) if the value of a proposed Related Party Transaction is equal to or greater than 5% of the value of the net assets of the Listed Entity as stated in its most recent financial reports, it does not enter into such a transaction unless the proposed transaction has been put to Shareholder approval and has received prior approval by a majority of the Shareholders of the Listed Entity; (2) if the value of the proposed Related Party Transaction is less than the 5% threshold referred to in (1), the Reporting Entity must as soon as possible after entering the transaction: (a) notify the Regulator of the relevant terms and the basis on which such terms are considered fair and reasonable, supported by written confirmation by an independent third party; and (b) Disclose the Related Party Transaction in accordance with Rule 7.7.1; (3) if the cumulative value of a series of Related Party Transactions with the same Related Party which have not received Shareholder approval reaches the 5% threshold referred to in (1) in any 12 month period, it does not enter into the last of the series of the transactions unless such proposed action has been put to Shareholder approval and received approval by a majority of the Shareholders in voting of the Listed Entity; (4) if, after obtaining Shareholder approval pursuant to Rule 9.5.3(1) but before the completion of the Related Party Transaction, there is a material change to the terms of the proposed transaction, the Listed Entity must comply again separately with Rule 9.5.3(1) in relation to the Related Party Transaction; or (5) the Related Party does not vote on the Shareholder resolution referred to in Rule 9.5.3(1) and takes all reasonable steps to ensure that any Related Party Associates of the relevant Related Party also do not vote on the Shareholder resolution.",,,,,
ed9cebea-a92c-4079-acb4-fc4044b04cc6,How soon after a dividend payment does a Listed Entity need to issue Securities?,Within 15 Business Days.,An issue of Securities under: (a) a dividend or distribution plan; or (b) an agreement to Underwrite the shortfall on a dividend or distribution plan where: (i) details of the Underwriting agreement were Disclosed prior to the date for payment of the dividend or distribution in accordance with Rule 3.8.1 or 7.6.1; and (ii) the Listed Entity makes the issue within 15 Business Days after the date for payment of the dividend or distribution.,A Reporting Entity of a Listed Fund must Disclose the matters specified in APP 3.,,,,,
04296415-01d7-4d83-8803-6815762eb51b,Under what conditions can an Authorised Person maintain an LCR below 100% while still complying with Rule 9.3.4?,An Authorised Person can maintain an LCR below 100% only as provided in Rule 9.3.7.,Rule 9.3.4 sets a minimum level and is not intended to limit the generality of the requirement in Rule 9.3.3.,"Liquidity Coverage Ratio. An Authorised Person must, except as provided in Rule 9.3.7, maintain an LCR of at least 100%.",,,,,
0f52a48c-bded-4370-a3b5-0c3c0bd6227a,Under what conditions can a Third Party Provider and a Customer agree to exclude certain information from the Governing Contract?,Exclusions can occur if both parties agree in writing to omit specific information from the Governing Contract.,A Third Party Provider must provide a Customer the information specified in Rule 20.2.2 before the Customer is bound by the Governing Contract. Information provision during period of the Governing Contract,"Unless otherwise agreed in writing between a Third Party Provider and their Customer, the Governing Contract between the Third Party Provider and their Customers must contain the following information – (a) about the Third Party Provider: (i) the name of the Third Party Provider; (ii) the address and contact details of the Third Party Provider’s office in ADGM; (iii) the name of the Regulator of the Third Party Provider, and details of the Third Party Provider’s Financial Service Permission; (b) about the Third Party Services: (i) a description of the main characteristics of the Third Party Services to be provided; (ii) the information or unique identifier that must be provided by the Customer in order for a Third Party Transaction to occur; (iii) the form and procedure for giving consent to a Third Party Transaction; (iv) the time of receipt of a Third Party Transaction; (v) the maximum time taken for the Third Party Services to be provided; and (vi) any limits for the use of the Third Party Services; (c) about charges and exchange rates: (i) details of all charges payable by the Customer to the Third Party Provider, including those connected to information which is provided or made available and, where applicable, a breakdown of the amounts of all charges; (ii) where relevant, details of the exchange rates to be applied or, if Reference Exchange Rates are to be used, the method of calculating the relevant date for determining such Reference Exchange Rates; (iii) where relevant and if agreed, the application of changes in Reference Exchange Rates and information requirements relating to any such changes; (d) about communication: (i) the means of communication agreed between the parties for the transmission of information or notifications including, where relevant, any technical requirements for the Customer’s equipment and software for receipt of the information or notifications; (ii) the manner in which and frequency with which information under this Chapter is to be provided or made available; (iii) what information relating to the Customer will be transferred to the Customer’s Financial Institution as part of a Third Party Transaction; (iv) the Customer’s right to receive the revised terms of the Governing Contract and any other information in accordance with Rule 20.2.5; (e) about safeguards and corrective measures: (i) how and within what period of time the Customer must notify the Third Party Provider of any unauthorised or incorrectly executed Third Party Transaction; (ii) the secure procedure by which the Third Party Provider will contact the Customer in the event of suspected or actual fraud or security threats; (iii) where relevant, the conditions under which the Third Party Provider proposes to reserve the right to stop or prevent a Third Party Transaction from being executed; (iv) the Customer’s liability under Rule 20.12.6 including details of any limits on such liability; (v) the Third Party Provider’s liability for unauthorised Third Party Transactions under Rule 20.12.5; (vi) the conditions for the payment of any refund to the Customer under this Chapter (f) about changes to and termination of the contractual arrangement: (i) where relevant, the proposed terms under which the Customer will be deemed to have accepted changes to the Governing Contract in accordance with Rule 20.2.6, unless they notify the Third Party Provider that they do not accept such changes before the proposed date of their entry into force; (ii) the duration of the Governing Contract; (iii) where relevant, the right of the Customer to terminate the Governing Contract and any agreements relating to termination in accordance with Rule 20.2.6. (g) about redress: (i) any contractual clauses on the law applicable to the Governing Contract and the competent courts; and (ii) the availability of any alternative dispute resolution procedures, if applicable, for the Customer and the methods for having access to them.",,,,,
229af7a6-feca-469a-8ce9-fa040f339b74,When is a Reporting Entity required to submit quarterly cash reports if it has less than three years of audited financial statements?,A Reporting Entity must submit quarterly cash reports if the Regulator requires it as a condition of admission to the Official List or under section 84 of the FSMR.,"The Regulator will generally require a Reporting Entity to comply with Rule 10.1.3B(1)(i) in circumstances where the Listed Entity with Securities being admitted to the Official List is admitted under the assets eligibility test (see Rule 2.3.16), has less than three years of audited financial statements as prescribed in Rule 2.3.2(1), or is considered by the Regulator, for other reasons, to require quarterly cash reports, such as the admission of a cash-box.",A Reporting Entity must complete MKT Form 10-1 on a quarterly basis if the Regulator: (a) requires it as a condition of admission to the Official List pursuant to section 52(1)(b) of the FSMR; (b) classifies the Reporting Entity as a Mining Exploration Reporting Entity or a Petroleum Exploration Reporting Entity; or (c) requires it pursuant to section 84 of the FSMR.,,,,,
34d84492-e6cd-4a9b-8eb2-972034d80383,When must a person seeking to acquire control in a Domestic Firm provide written notice to both the Regulator and us?,A person must provide written notice when they propose to acquire or increase control in a Domestic Firm and require prior written approval from the Regulator.,"Controllers - Our approval. Under GEN 8.8.5(1), a person who proposes either to acquire or increase the level of control in a Domestic Firm must provide written notice to us in such form as we shall set. We may approve of, object to or impose conditions relating to the proposed acquisition or the proposed increase in the level of control of the firm. If the information in the written application lodged with us is incomplete or unclear, we may in writing request further clarification or information. We may do so at any time during the processing of such an application. The period of 90 days within which we will make a decision will not commence until such clarification or additional information is provided to our satisfaction. We may, in our absolute discretion, agree to a shorter period for processing an application where an applicant requests for such a period, provided all the information required is available to us.",A Person who is required to obtain the prior written approval of the Regulator pursuant to Rule ‎8.8.4(1) must provide written notice to the Regulator in such form as the Regulator shall prescribe.,,,,,
3d1470d6-f9ed-431b-af5d-7975ad4e4c7c,"When preparing the annual report, how should the Reporting Entity's Board demonstrate adherence to the division of responsibilities between strategic oversight and management duties?","The Board should include a statement in the annual report detailing its operational processes and the number of meetings held, ensuring a clear division between strategic oversight and management duties.","General. The annual report of the Reporting Entity should include a statement of how the Board operates and it should also set out the number of meetings of the Board. Principle 2 Division of responsibilities Rule 9.2.4 ""The Board must ensure that there is a clear division between the Board's responsibility for setting the strategic aims and overseeing the Reporting Entity and the Senior Management's responsibility for managing the Reporting Entity's business in accordance with the strategic aims and risk parameters set by the Board.""",Principle 2 – Division of responsibilities. The Board must ensure that there is a clear division between the Board's responsibility for setting the strategic aims and undertaking the oversight of the Listed Entity and the Senior Management's responsibility for managing the Listed Entity's business in accordance with the strategic aims and risk parameters set by the Board.,,,,,
416f3957-479a-4096-87ed-7811b1970616,"When an Authorised Person uses Musharaka or Mudaraba contracts with commodities, how must they calculate the Commodities Risk Capital Requirement if they are in Category 1, 2, or 5?",They must use either their internal Market Risk model approved by the Regulator or follow the Rules in Section A6.5.,"Market risk. Where investments are made using Musharaka or Mudaraba contracts with commodities as the underlying assets, an Authorised Person must calculate its Commodities Risk Capital Requirement in accordance with PRU Rule 5.7.1.","An Authorised Person in Category 1, 2 or 5 must calculate its Commodities Risk Capital Requirement in respect of Trading Book and Non Trading Book commodity positions by: (a) applying its internal Market Risk model which has been approved by the Regulator for this purpose; or (b) applying the Rules set out in Section A6.5.",,,,,
4240cc46-dd6d-45e1-81c3-254c46948a48,"When must an Authorised Person in Category 1, 2, or 5 use an internal Market Risk Model approved by the Regulator to calculate the Equity Risk Capital Requirement for Sukuk in the Trading Book?","An Authorised Person must use the approved internal Market Risk Model when calculating the Equity Risk Capital Requirement for Trading Book transactions if it falls within Category 1, 2, or 5.",Market risk. An Authorised Person must treat Sukuk held in its Trading Book as equity for the purpose of calculating its Equity Risk Capital Requirement and determine the same in accordance with PRU Rule 5.5.1.,"An Authorised Person in Category 1, 2 or 5, must calculate its Equity Risk Capital Requirement in respect of Trading Book transactions: (a) by applying its internal Market Risk Model which has been approved by the Regulator for this purpose; or (b) by applying the Rules set out in Section A6.3.",,,,,
430e4992-e17e-4c02-aab1-182cebcfa06c,When must a PFP Operator ensure that the due diligence methodology is published on the Private Financing Platform?,"The PFP Operator must publish the due diligence methodology when it concerns each PFP Prospect identified on the platform, as required by Rule 18.4.1.","A PFP Operator must, for a minimum of six years, maintain and keep a record of: (a) all disclosures made in accordance with Rules 18.5.1 and 18.5.2; (b) all documentation between PFP Client(s), any Body Corporate established by the PFP Operator to facilitate a transaction, and the PFP Prospect; and (c) the due diligence undertaken in accordance with Rule 18.4.1.","A PFP Operator must ensure that the following information, available to PFP Clients, is published on a Private Financing Platform it operates: (a) a statement identifying the risks involved in participating in financing proposals identified on the Private Financing Platform; (b) a statement confirming that the PFP Operator is not providing credit or investment advice to any PFP Client or PFP Prospect, and advising PFP Clients to seek independent advice prior to entering into any transaction; (c) the terms of operation of the Private Financing Platform, including the PFP Operator’s remuneration model; (d) the details of any potential conflicts of interest between the PFP Operator, PFP Clients and any PFP Prospect; (e) the details of the Eligible Custodian engaged by the PFP Operator, if so appointed; (f) the wind-down arrangements the PFP Operator has in place to ensure the orderly administration of transactions facilitated on the Private Financing Platform it operates in the event of its failure; (g) the details of any financing proposal published on the Private Financing Platform; (h) the criteria and methodology for accepting a PFP Prospect’s financing proposal for publication on a Private Financing Platform; (i) the methodology of, and limitations to, the due diligence undertaken by the PFP Operator concerning each PFP Prospect identified on the Private Financing Platform, in accordance with Rule 18.4.1; (j) the governance and operational arrangements of any Body Corporate used as an intermediary between a PFP Client and any PFP Prospect; (k) the details of the exit facility, if any, that the PFP Operator offers upon the Private Financing Platform, in accordance with Rule 18.8; and (l) any other relevant information concerning the roles or obligations of the PFP Operator that a PFP Client should be aware of.",,,,,
432a58bd-c9a5-4f43-af00-f469383a5d39,"If an Authorised Person is Providing Custody in addition to Operating a Multilateral Trading Facility for Virtual Assets, what specific rule must they adhere to under the GEN framework?","They must adhere to GEN Rule 5.2.14, interpreting 'Investment' as 'Virtual Asset'.","In addition to the general requirements applicable to an Authorised Person conducting a Regulated Activity in relation to Virtual Assets as set out in Rules 17.1 17.6, an Authorised Person Operating a Multilateral Trading Facility in relation to Virtual Assets must comply with the requirements set out in: (a) COBS, MIR and GEN, as set out in Rules 17.7.2 17.7.6; and (b) Rule 17.8 if also Providing Custody in relation to Virtual Assets.","GEN Rule 5.2.14 shall apply to an Authorised Person Operating a Multilateral Trading Facility in relation to Virtual Assets, and all references to “Investment” shall be read as references to “Virtual Asset”.",,,,,
43f0c03e-7040-450d-a70b-6da4a443cd49,"Under what conditions can an Issuer make an Exempt Offer to 200 non-Professional Clients on an MTF, and how does this relate to the Regulator's prescribed circumstances for Exempt Offers?","An Issuer can make an Exempt Offer to 200 non-Professional Clients on an MTF if the Offer is directed at no more than 200 Persons who are not Professional Clients, aligning with the Regulator's condition for Exempt Offers in the ADGM.","MKT Rule 4.3.1(13) provides for the specific circumstance where an Exempt Offer can be directed to no more than 200 Persons who do not qualify as Professional Clients, where the Securities are to be admitted to trading on a MTF. An Issuer seeking admission to trading of its Securities on an MTF in accordance with MKT Rule 4.3.1(13) may also, pursuant to MKT Rule 4.3.3, utilise an Exempt Offer that relies on one or more of the circumstances within MKT Rule 4.3.1, with the exception of MKT Rule 4.3.1(2). For example, an Issuer may make a simultaneous Exempt Offer to 200 Persons under MKT rule 4.3.1(13), and an unlimited number of Professional Clients under MKT Rule 4.3.1(1).","For the purposes of section 61(3)(a) of the FSMR, the Regulator prescribes the following to be circumstances in which an Offer is an Exempt Offer: (1) an Offer made to or directed at only Professional Clients; (2) an Offer in or from the ADGM which is directed at no more than 50 Persons in any 12-month period, excluding Professional Clients who are not natural persons; (3) an Offer where the total consideration to be paid by a Person to acquire the Securities is at least $100,000, or an equivalent amount in another currency; (4) an Offer where the Securities are denominated in amounts of at least $100,000, or an equivalent amount in another currency; (5) an Offer where the total aggregate consideration for the Securities offered is less than $100,000, or an equivalent amount in another currency, calculated over a period of 12 months; (6) an Offer where Shares are issued in substitution for Shares of the same class as already issued, where the issue of the new Shares does not involve any increase in the issued Share capital; (7) an Offer where the Securities are Convertibles issued under a Prospectus to existing members or creditors of the Issuer or a member of its Group and there is no additional consideration to be paid; (8) an Offer where the Securities are offered in connection with a Takeover and a document is made available containing information which is considered by the Regulator as being equivalent to that of a Prospectus; (9) an Offer where the Securities are offered, allotted or to be allotted in connection with a merger if a document is available containing information which is regarded by the Regulator as being equivalent to that of a Prospectus; (10) an Offer where the Securities are offered, allotted or to be allotted in connection with a rights issue where: (a) the Securities are of a class subject to Reporting Entity disclosure; and (b) a document is made available containing information on the number and nature of the Securities including rights attaching to those Securities and the reasons for and details of the Offer; (11) an Offer where the Shares are offered, allotted or to be allotted to existing Shareholders free of charge or dividends paid out in the form of Shares of the same class as the Shares in respect of which the dividends are paid, and a document is made available containing information on the number and nature of the Shares and the reasons for and details of the Offer; (12) an Offer where the Securities are offered, allotted or to be allotted to an existing or former Director or Employee, or any Close Relative of such a Director or Employee, of the Issuer or a member of the same Group as the Issuer and: (a) the Issuer or the member of the Group already has its Securities admitted to trading on a Regulated Exchange; and (b) a document is made available to the offerees containing information on the number and nature of the Securities and the reasons for and details of the Offer; or (13) other than in relation to Debentures and Sukuk, an Offer in or from the ADGM which is directed at no more than 200 Persons that are not Professional Clients or Market Counterparties, in circumstances where the Securities are, or have been, offered within a Private Financing Platform or via a Multilateral Trading Facility.",,,,,
4ea7167a-1b44-4e99-bfb3-058617191862,"If a Listed Entity issues securities under a distribution plan, what is the timeframe for making disclosures under APP 2?","Disclosures must be made in accordance with Rule 7.7.1, and the issue must occur within 15 Business Days after the dividend or distribution payment date.",An issue of Securities under: (a) a dividend or distribution plan; or (b) an agreement to Underwrite the shortfall on a dividend or distribution plan where: (i) details of the Underwriting agreement were Disclosed prior to the date for payment of the dividend or distribution in accordance with Rule 3.8.1 or 7.6.1; and (ii) the Listed Entity makes the issue within 15 Business Days after the date for payment of the dividend or distribution.,A Reporting Entity must Disclose in accordance with Rule 7.7.1 the matters specified in APP 2.,,,,,
568bec5f-693d-42f5-8edc-bb058a82387f,"When an Authorised Person uses the FCCA for calculating E* for CR Exposures under a qualifying bilateral Netting agreement, what adjustments must be made according to the specified rules?",The Authorised Person must adjust both the Exposure amount and the Collateral value for potential market fluctuations using the methods and haircuts outlined in the relevant rules.,"Measurement of E for pre settlement Counterparty Exposures arising from SFTs. An Authorised Person which has taken eligible financial Collateral for an SFT that is covered by a qualifying bilateral Netting agreement and using the FCCA, must calculate E* for all its CR Exposures to any single Counterparty covered by the qualifying bilateral Netting agreement, in accordance with Rules A4.3.2 to A4.3.6 in App4 (if the Authorised Person is using supervisory haircuts or own estimate haircuts), and substitute E* for E when calculating the Credit Risk weighted Exposure amount for its CR Exposures to that Counterparty under Section 4.8.","Calculation of E* for collateralised transactions other than OTC Derivative transactions and long settlement transactions. An Authorised Person using the FCCA to calculate E* must adjust both the amount of the Exposure to the Counterparty and the value of any Collateral received in support of that Counterparty to take into account possible future fluctuations in the value of either due to market movements, by using the methods and haircuts set out in Rules A4.3.6 to A4.3.29.",,,,,
58d6e885-49a9-4817-b06b-8512e2475bc7,"When calculating the maximum number of Equity Securities a Listed Entity can issue under Rule 9.7.1, how should Convertible Securities be accounted for, considering the Base Amount in the TARGET?","Convertible Securities should be counted as the maximum number of fully paid Ordinary Securities into which they can be converted, while the Base Amount includes fully paid Ordinary Securities issued in the previous 12 months under specific exceptions.","Requirements applicable to new issues under Rule 9.7.1 . In calculating the number of Equity Securities that a Listed Entity may issue or agree to issue under Rule 9.7.1 (including the number contributing to Relevant Issues), unless the Regulator determines otherwise, the following must be applied: (1) each fully paid Ordinary Security is counted as one; (2) each partly paid Security is counted as the maximum number of fully paid Ordinary Securities into which it can be paid up; (3) each Convertible Security is counted as the maximum number of fully paid Ordinary Securities into which it can be converted; and (4) in any other case, each Security is counted as the Regulator may decide, having regard to the need to ensure that holders of Ordinary Securities have an opportunity to vote on issues that may dilute their holdings or the characteristics of the Security.","Restrictions on new Issues of Equity Securities . A Listed Entity must not issue, or agree to issue, more Equity Securities than the number calculated according to the following formula, without the approval of the holders of Ordinary Securities: Maximum number of Equity Securities = (20% * Base Amount) – Relevant Issues), where: Base Amount = the number of fully paid Ordinary Securities on issue as of the date 12 months before the date of issue or agreement (the “12 months Base Amount”), plus the number of: (1) fully paid Ordinary Securities issued in the 12 months before the date of issue or agreement under an exception in Rule 9.7.4 other than exceptions (8), (15) or (16); (2) fully paid Ordinary Securities issued in the 12 months before the date of issue or agreement under an exception in Rule 9.7.4 other than exception (15), where the agreement was: (i) entered into before the commencement of the 12 month period; or (ii) approved, or taken under the Rules to have been approved, under Rule 9.7.1 or Rule 9.7.5; and (3) any other fully paid Ordinary Securities issued in the 12 months before the date of issue or agreement with approval under Rule 9.7.1 or Rule 9.7.5; Guidance The Base Amount may include fully paid Ordinary Securities issued in the 12 months before the date of issue or agreement under an agreement to issue Securities within Rule 9.7.4 exception (14) where the issue is subsequently approved under Rule 9.7.1. (4) partly paid Ordinary Securities that became fully paid in the 12 months before the date of issue or agreement, but subtracting the number of fully paid Ordinary Securities cancelled in the 12 months before the date of issue or agreement. Relevant Issues = the number of Equity Securities issued, or agreed to be issued, in the 12 months before the date of issue or agreement to issue other than: (a) with the approval of the holders of its Ordinary Securities under Rule 9.7.1 or Rule 9.7.5; or (b) under an exception in Rule 9.7.4.",,,,,
5aeb40dc-48bd-4438-a4d1-2a5fb2a6c16c,Can a Mining Exploration Reporting Entity be admitted under the assets eligibility test if it has not been operating for three years?,"Yes, if the Mining Exploration Reporting Entity is seeking admission under Rule 2.3.16.","The Regulator would accept a shorter period than three years depending on the nature of the Applicant's business and any other material considerations, for example, where the Issuer has been in operation for less than three years, or where the Applicant is a Mining Exploration Reporting Entity or Petroleum Exploration Reporting Entity and is seeking admission under Rule 2.3.16 (assets eligibility test).","Asset eligibility test. In order to meet the assets eligibility test, an Applicant must satisfy the following requirements.",,,,,
6f44133c-2abc-4060-ae57-a8f0217043f8,When can a Relevant Person rely on a third party for CDD information under the condition that the third party's jurisdiction has AML/TFS regulations equivalent to FATF standards?,A Relevant Person can rely on a third party if the third party is subject to regulation by a competent authority in a country with equivalent AML/TFS standards and is supervised for compliance.,"When assessing under Rule 9.1.1(3) or (4) if AML/TFS regulations in another jurisdiction are equivalent to FATF standards, a Relevant Person must take into account factors including, but not limited to: (a) mutual evaluations, assessment reports or follow-up reports published by FATF, the IMF, the World Bank, the OECD or other International Organisations; (b) membership of FATF or other international or regional groups such as the MENAFATF or the Gulf Co-operation Council; (c) contextual factors such as political stability or the level of corruption in the jurisdiction; (d) evidence of recent criticism of the jurisdiction, including in: (i) FATF advisory notices; (ii) public assessments of the jurisdictions AML/TFS regimes by organisations referred to in (a); or (iii) reports by other relevant non-government organisations or specialist commercial organisations; (e) whether adequate arrangements exist for co-operation between the AML/TFS regulator in that jurisdiction and the Regulator.","Where a Relevant Person seeks to rely on a Person in (1) it may only do so if and to the extent that: (a) it immediately obtains the necessary CDD information from the third party in (1); (b) it takes adequate steps to satisfy itself that certified copies of the documents used to undertake the relevant elements of CDD will be available from the third party on request without delay; (c) the Person in (1)(b) to (d) is subject to regulation, including AML/TFS compliance requirements, by a Non-ADGM Financial Services Regulator or other competent authority in a country with AML/TFS regulations which are equivalent to the standards set out in the FATF Recommendations and it is supervised for compliance with such regulations; (d) the Person in (1) has not relied on any exception from the requirement to conduct any relevant elements of CDD which the Relevant Person seeks to rely on; and (e) in relation to (2), the information is up to date.",,,,,
