qa_id,question,expected_answer,source_text,target_text,1_question_valid,2_needed,3_answer_correct,4_final_decision,5_comment
372d393b-7eaa-47c1-bc70-371fbef3697f,"What must an Authorised Person in Category 3B, 3C, or 4 do if their Capital Resources drop below a certain level?",They must notify the Regulator and confirm in writing.,"An Authorised Person in Category 3B, 3C or 4 must notify the Regulator immediately if its Capital Resources fall below 120% of its Capital Requirement, in accordance with Rule 3.20.2.","Notifications to the Regulator. An Authorised Person in Category 3B, 3C or 4 must notify the Regulator immediately and confirm in writing if its Capital Resources fall below 120% of its Capital Requirement.",,,,,
377e516f-1230-4a64-94fb-38a62c11964e,"For Virtual Assets, how often should an Authorised Person count and check Safe Custody Assets they hold?",They should do this at least every six months.,"For the purposes of an Authorised Person that is Providing Custody in relation to Virtual Assets, the following requirements in COBS, Chapter 15 shall be read as follows - (a) the statements required under COBS Rule 15.8.1(a) must be sent to a Retail Client at least monthly; and (b) all reconciliations required under COBS Rule 15.9.1 must be conducted at least every week.","An Authorised Person must: (a) at least every calendar month, reconcile its records of Client Accounts held with Third Party Agents with monthly statements received from those Third Party Agents; (b) at least every six months, count all Safe Custody Assets physically held by the Authorised Person, or its Nominee Company, and reconcile the result of that count to the records of the Authorised Person; and (c) at least every six months, reconcile individual Client ledger balances with the Authorised Person's records of Safe Custody Assets balances held in Client Accounts.",,,,,
39b028c1-2c26-4272-a3ff-cd7c2ccca9d9,"May the Investigator require someone to attend an interview, and what information might they need?","Yes, the Investigator may require attendance at an interview and can ask for any knowledge, data, or explanations related to the case.","Power to require documents or information . Section 206(1)(c) of FSMR empowers the Investigator to require a person to give, or procure the giving of, information. The term ""information"" should be interpreted broadly, in accordance with its ordinary meaning, and may include: (a) knowledge communicated or received concerning a particular matter, fact or circumstance; (b) knowledge gained through work, commerce, study, communication, research or instruction; (c) data obtained as output from a computer by means of processing input data with a program or any data at any stage of processing including input, output, storage or transmission data; (d) an explanation or statement about a matter; (e) the identification of a person, matter or thing; or (f) the provision of a response to a question.","The Investigator may, by written notice, require the person who is the Person Under Investigation or any other person (whether or not connected to the Person Under Investigation) to— (a) attend an interview at a Specified time and place and answer questions; (b) produce at a Specified time and place any Specified Documents or Documents of a Specified description; (c) provide such information as the Investigator may require; (d) provide such assistance as the Investigator may require; or (e) permit the Investigator to enter the business premises of such person during normal business hours for the purpose of inspecting and copying Documents on such premises.",,,,,
3a66f947-31f7-4064-9ed8-06e090f8d271,Can a person use Accepted Market Practice to explain their actions if their trades might mislead others about prices?,"Yes, if the actions are for legitimate reasons and follow the Accepted Market Practices.",Market Practice. If a person establishes that they carried out the conduct or practice for legitimate reasons and in conformance with an Accepted Market Practice (see section 92(4)).,"The third is where the Behaviour consists of effecting transactions or orders to trade (otherwise than for legitimate reasons and in conformity with Accepted Market Practices on the relevant market) which— (a) give, or are likely to give, a false or misleading impression as to the supply of, or demand for, or as to the price of, one or more Financial Instruments, Accepted Virtual Assets or Accepted Spot Commodities; or (b) secure the price of one or more such instruments at an abnormal or artificial level.",,,,,
5237e348-adec-4628-9d9e-aec0e10e1a49,Can an Authorised Person use any assets to meet the HQLA requirement?,"No, only assets meeting conditions in App10 can be used as HQLA.",Rule 9.3.4 sets a minimum level and is not intended to limit the generality of the requirement in Rule 9.3.3.,HQLA requirement. An Authorised Person must at all times maintain an adequate level of HQLA to meet its liquidity needs for a minimum 30 calendar day period under a severe stress scenario. Rules A10.2.2 to A10.2.9 in App10 set out the conditions for assets to be treated as HQLA.,,,,,
572c6432-dd28-494b-8260-98196795b57d,Can a Non-CET1 Capital Instrument be increased again after it's been reduced?,"Yes, if the reduction was more than needed based on the final valuation.","Where the principal amount of a Non-CET1 Capital Instrument is written down (a) the reduction of that principal amount shall be permanent, subject to any write up in accordance with section 50(3); (b) no liability to the holder of the Non-CET1 Capital Instrument, or right on the part of such holder, shall remain under or in connection with that amount of the instrument which has been written down, except in respect of any liability already accrued, and any liability calculated following a Difference in Treatment calculation in accordance with section 69 (but this shall not prevent the provision of Common Equity Tier 1 Capital instruments to a holder of Non-CET1 Capital Instruments in accordance with subsection (3); and (c) no compensation is paid to any holder of the Non-CET1 Capital Instruments other than in accordance with subsection (3).","Where capital has been written down in accordance with the Write Down or Conversion Power under section ‎64, the Bail-in Tool has been applied, and the level of write down based on the Pre-Resolution Valuation is found to exceed requirements when assessed against the Definitive Valuation, a write up mechanism shall be applied to reimburse creditors and then Shareholders to the extent necessary.",,,,,
75bc5047-f941-4d21-aa06-821ad5e5846f,Can the Investigator make someone help find documents during an investigation?,"Yes, the Investigator can require help by sending a written notice.","Power to require assistance. Section 206(1)(d) of FSMR empowers the Investigator to require a person to provide assistance in relation to an investigation, which may include requiring a person to do a physical act or provide information to advance an investigation. For example, an Investigator may require a person to assist in the location of specific documents.","The Investigator may, by written notice, require the person who is the Person Under Investigation or any other person (whether or not connected to the Person Under Investigation) to— (a) attend an interview at a Specified time and place and answer questions; (b) produce at a Specified time and place any Specified Documents or Documents of a Specified description; (c) provide such information as the Investigator may require; (d) provide such assistance as the Investigator may require; or (e) permit the Investigator to enter the business premises of such person during normal business hours for the purpose of inspecting and copying Documents on such premises.",,,,,
76a33e8a-995b-4626-8a94-3df8688e64ed,What is the fee for a Cell Company that also wants to do insurance business?,"The fee is $48,000 plus $1,000 for each Cell.","Cell Companies. An Applicant under Rule 3.11.1 or Rule 3.11.3 that intends to operate as a Cell Company must pay to the Regulator an additional application fee of $8,000 for the Cell Company plus $1,000 for each Cell.","An Applicant for a Financial Services Permission to carry on either one or both of the Regulated Activities of Effecting Contracts of Insurance or Carrying Out Contracts of Insurance as Principal must pay to the Regulator an application fee of $40,000 for either or both Regulated Activities.",,,,,
805a691c-226e-43e7-8e24-5bbb03b947c9,Do the rules about where an Authorised Person has credit exposures change how they calculate their CET1 Capital buffer?,"Yes, the rules about where they have credit exposures change how they calculate their CET1 Capital buffer.","An Authorised Person must maintain the required buffer amount as CET1 Capital at all times, as calculated in accordance with Rule 3.18.4.","An Authorised Person must calculate a Countercyclical Capital Buffer of CET1 Capital equal to its Total Risk Exposure Amount, calculated in accordance with Rule 3.5.7, multiplied by the weighted average of the Countercyclical Capital Buffer rates that apply to exposures in the jurisdictions where the Authorised Person's private sector credit exposures are located, calculated in accordance with Rules 3.18.5 to 3.18.8.",,,,,
80af638c-e96c-430c-babe-1199c60c730b,Can an Authorised Person use any financial instruments as Collateral in the Trading Book for SFTs?,"Yes, but they must comply with the requirements in Rule 4.13.8.","Collateral In order to recognise the effects of CRM of the types of Collateral set out in Rules 4.13.5 to 4.13.7, an Authorised Person must ensure that the relevant requirements in Rule 4.13.8 are complied with.","In the case of any Counterparty Risk Exposures in Rules 4.13.5 and 4.13.6 arising from an SFT which are included in the Trading Book, eligible financial Collateral includes all instruments which an Authorised Person may include in its Trading Book.",,,,,
8aa4f568-bf37-42ec-b587-dbb6356141f1,What must a Mining Reporting Entity say about the Competent Person when sharing Mineral Resource estimates?,"They must state the Competent Person's employment status, employer's name if applicable, and their professional organisation.","Competent Persons . The disclosure made in Rule 11.12.1 must only be made with the prior written consent of the Competent Person(s) as to the form and context in which the Exploration Results or estimates of Mineral Resources or Ore Reserves, as the case may be, and the supporting information is presented in the disclosure.","Competent Persons . Subject to Rule 11.12.2, a disclosure by a Mining Reporting Entity containing Exploration Targets, Exploration Results, or estimates of Mineral Resources or Ore Reserves must state: (1) that it is based on, and fairly represents, information and supporting documentation prepared by a named Competent Person(s); (2) in each case, whether the Competent Person is an employee of the Mining Reporting Entity or a Related Party and, if not, the name of the Competent Person’s employer; and (3) in each case, the name of the professional organisation of which each Competent Person is a member.",,,,,
9acafd5d-3cc9-43b3-bf3f-e9057caf1dd8,Should an Authorised Person look at interest rate risk for currencies that make up a big part of its Non Trading Book?,"Yes, an Authorised Person should look at interest rate risk for currencies that make up a big part of its Non Trading Book.","For the purposes of Rule 7.2.1, an Authorised Person should consider each currency accounting for 5% or more of its Non Trading Book assets or Non Trading Book liabilities as a material currency Exposure.",An Authorised Person must carry out an evaluation of its Exposure to the interest rate risk arising from its Non Trading Book activities. An Authorised Person with balance sheet positions in different currencies must measure its risk Exposures in each of the material currencies.,,,,,
a37192c6-ed4f-463c-ac61-b612231271e8,When can the Regulator allow waivers for orders waiting in an order management facility?,The Regulator can allow waivers for these orders when they are waiting to be disclosed.,"For Financial Instruments not covered by Rule 3.5.7, waivers may be granted by the Regulator for any of the following: (a) orders that are large in scale compared with normal market size; (b) orders held in an order management facility of the Recognised Investment Exchange pending disclosure; or (c) Financial Instruments for which there is not a liquid market.","Waivers based on market model and type of order or transaction. Waivers from Rule 3.5.1 based on market model and transaction may be granted by the Regulator in respect of Financial Instruments, for any of the following: (a) systems matching orders based on a trading methodology by which the price of the Financial Instrument is derived from a reference price generated by another trading venue or the most relevant market in terms of liquidity, where that reference price is widely published and is regarded by Members as a reliable reference price; (b) systems that formalise negotiated transactions, which are: (i) made at, or within, the current volume weighted spread reflected on the order book or the quotes of the market makers, subject to a volume cap to be determined by the Regulator to ensure that the use of this waiver does not unduly harm price formation; (ii) where the Financial Instrument does not fall within the meaning of a liquid market, and are dealt within a percentage of a suitable reference price, being a percentage and a reference price set in advance by the Recognised Investment Exchange; or (iii) subject to conditions other than the current market price of that Financial Instrument, being; A. a transaction related to an individual Financial Instrument in a portfolio trade; or B. a volume weighted average price transaction. (c) orders that are large in scale compared with normal market size, as set out in Rule 3.5.11; or (d) orders held in an order management facility of the Recognised Investment Exchange pending disclosure.",,,,,
a395e2cf-5582-4944-b583-5db9f8d00ce3,Can retail financial advisers talk about market conditions without following Rule 6.8.1(a)?,"Yes, they can if it's not about making a specific deal.","The effect of Rule 6.8.1(b)(iv) is to exclude from Rule 6.8.1(a) conversations or communications made by Investment Analysts, retail financial advisers, and persons carrying on back office functions.","The obligation in Rule ‎6.8.1(a) does not apply to the following: (i) Corporate Finance Business; (ii) corporate treasury functions; (iii) communications between Fund Managers, or between Fund Managers and Eligible Custodians of the same Fund (when acting in that capacity); and (iv) voice and electronic communications which are not intended to lead to the conclusion of a specific Transaction and are general conversations or communications about market conditions.",,,,,
a5701fbe-76bf-4e5c-954a-44e384fa54a2,Can an Authorised Person be in Category 3C if they manage a PSIAr but also accept deposits?,"No, they would be in Category 1 if they accept deposits.","Category 3C An Authorised Person is in Category 3C if: (a) its Financial Services Permission authorises it to carry on one or more of the Regulated Activities of: (i) Managing Assets; (ii) Managing a Collective Investment Fund; (iii) Providing Custody (where it does so other than for a Fund); (iv) Managing a Profit Sharing Investment Account which is a PSIAr; (v) Providing Trust Services (where it is acting as trustee in respect of at least one express trust); or (vi) Providing Money Services; and (b) it does not meet the criteria of Categories 1, 2, 3A, 3B or 5. Guidance A Category 3C Authorised Person may be authorised to conduct other Regulated Activities, but it is the authorisation for Managing Assets, Managing a Collective Investment Fund, Providing Custody other than for a Fund or Managing a Profit Sharing Investment Account which is a PSIAr, Providing Trust Services (where it is acting as a trustee in respect of at least one express trust) or Providing Money Services, and the absence of authorisation for the activities specified in Rules 1.3.1, 1.3.2, 1.3.3 and 1.3.4 that are determinative of its belonging to Category 3C.","Category 1 An Authorised Person is in Category 1 if: (a) (a) its Financial Services Permission authorises it to carry on one or more of the Regulated Activities of Accepting Deposits or Managing a Profit Sharing Investment Account which is a PSIAu; and (b) (b) it does not meet the criteria of Category 5. Guidance A Category 1 Authorised Person may be authorised to conduct other Regulated Activities, but it is the authorisation for Accepting Deposits or Managing a Profit Sharing Investment Account which is a PSIAu that is determinative of its belonging to Category 1. Category 2 Guidance 1. A Category 2 Authorised Person may be authorised to conduct other Regulated Activities, but it is the authorisation for Dealing in Investments as Principal (not only as a Matched Principal) or Providing Credit, and the absence of authorisation for the activities specified in Rule 1.3.1, that are determinative of its belonging to Category 2. 2. Where the dealing activities of a firm are limited to acting only as Matched Principal, the activities fall in the scope of Category 3A in accordance with Rule 1.3.3(1). A definition of ""Matched Principal"" is in Rule 1.3.3(2).",,,,,
b456a246-20d0-456c-88aa-cf164ded183d,How does an Authorised Person figure out how much of a Subsidiary's Capital Resources to include when looking at Total Risk Exposure?,They subtract a specific amount from the Subsidiary's Capital Resources based on its Total Risk Exposure.,"Qualifying Capital Resources included in consolidated Capital Resources. An Authorised Person must determine the amount of qualifying Capital Resources of a Subsidiary that is included in consolidated Capital Resources of its Financial Group by subtracting from the qualifying Capital Resources of that Subsidiary, the result of multiplying the amount referred to in (a) by the percentage referred to in (b): (a) the lesser of the following: (i) the amount of Capital Resources of the Subsidiary required to meet the sum of the Subsidiary's total Capital Requirement (on a solo basis) of 10.0% of its Total Risk Exposure Amount, calculated in accordance with Rule 3.5.7 and its Combined Buffer Requirement; or (ii) the amount of Capital Resources that relates to the Subsidiary that is required on a consolidated basis to meet the sum of its Financial Group's total Capital Requirement of 10.0% of its Total Risk Exposure Amount, calculated in accordance with Rule 3.5.7, and its Combined Buffer Requirement; (b) the qualifying Capital Resources of the Subsidiary, expressed as a percentage of all Capital Resources instruments of the Subsidiary that are included in its CET1, AT1 and T2 Capital items and the related retained earnings and Share premium accounts.","Total Risk Exposure Amount. An Authorised Person must calculate its Total Risk Exposure Amount, after taking into account the provisions of Rule 3.5.8, as the sum of: (a) the Credit RWA as calculated using Rule 4.8.1(2); (b) the Risk Exposure Amount associated with the Market Risk Capital Requirement; (c) the Risk Exposure Amount associated with the Operational Risk Capital Requirement; (d) the Risk Exposure Amount associated with the CVA Risk Capital Requirement; and (e) the Risk Exposure Amount associated with Displaced Commercial Risk Capital Requirement, where applicable, calculated in accordance with IFR Rule 5.4.5.",,,,,
c851b42b-5f01-40da-b828-051e282b4535,What must an Authorised Person do when they find a conflict of interest?,They must tell the Client in a way that helps the Client understand and decide about the service.,"The requirements in this Rule 6.4.2 apply to an Authorised Person in addition to other requirements under FSMR and any rules made thereunder. For example, an Authorised Person is required to take reasonable steps to identify actual or potential conflicts of interest and then prevent or manage them under GEN 3.3.21-3.3.24. An Authorised Person must also have adequate procedures and controls when it prepares or publishes Investment Research.","Conflicts of Interest: The disclosure in Rule ‎3.3.23 must: (1) be made in a durable medium; and (2) include sufficient detail, taking into account the nature of the Client, to enable that Client to take an informed decision with respect to the service in the context of which the conflict of interest arises.",,,,,
c9fcf10d-d074-42a9-bd86-4d1a158f008a,Does an Authorised Person need to exclude cash flow hedge reserves from CET1 Capital?,"Yes, if they relate to gains or losses on cash flow hedges of Financial Instruments not valued at fair value.","CET1 Adjustments. Except for the items referred to in Rule 3.10.5, an Authorised Person must not make any adjustments to remove from its Capital Resources unrealised gains or losses on its assets or liabilities measured at fair value.","CET1 Adjustments. An Authorised Person must, in the calculation of CET1 Capital, exclude the following: (a) any increase in its equity under the International Financial Reporting Standards, including: (i) where such an increase is associated with future margin income that results in a gain on sale for the Authorised Person; and (ii) where the Authorised Person is the Originator of a securitisation, net gains that arise from the capitalisation of future income from the securitised assets that provide Credit Enhancement to positions in the securitisation; (b) the amount of cash flow hedge reserve related to gains or losses on cash flow hedges of Financial Instruments that are not valued at fair value, including projected cash flows; and (c) all unrealised gains or losses on liabilities of the Authorised Person that are valued at fair value, and which result from changes in the Authorised Person's own credit quality, except when such gains or losses are offset by a change in the fair value of another Financial Instrument which is measured at fair value and resulting from changes in the Authorised Person's own credit quality.",,,,,
cc1bca34-1dc4-42ad-a15d-81d930a7b0f4,What does a Recognised Investment Exchange need to do to use spot commodities on an MTF or OTF?,It needs to follow the Spot Commodities Framework and meet the Recognition Requirements.,"REGULATORY REQUIREMENTS - SPOT COMMODITY ACTIVITIES RIEs operating an MTF or OTF using Accepted Spot Commodities Pursuant to MIR Rule 3.4.1, an RIE may operate an MTF or OTF, provided that its Recognition Order includes a stipulation permitting it to do so. MIR Rule 3.4.2 requires that where such a stipulation is granted to an RIE, the RIE must meet the requirements of the Spot Commodities Framework in relation to operation of the MTF or OTF (using Spot Commodities) while the remainder of its operations must be operated in compliance with the MIR Rules.","A Recognised Investment Exchange operating an MTF or an OTF, must also operate a market that complies with the Recognition Requirements.",,,,,
d74acf10-e571-468a-9566-fcc56d3e52d2,What must an Authorised Person do before a Retail Client starts trading OTC Leveraged Products?,They must give the Retail Client a risk disclosure statement and get a signed acknowledgment.,"Before an Authorised Person opens a trading account enabling a Retail Client to buy and sell OTC Leveraged Products, it must: (a) provide a separate risk disclosure statement, as described in Rule 23.4.3, to Retail Clients as part of the onboarding process in good time before the Authorised Person carries on any business for a Retail Client; (b) obtain a documented acknowledgement from such Retail Client that they have received and reviewed the risk disclosure statement and fully understand and accept the risks involved in trading in OTC Leveraged Products; (c) provide a duplicate copy of the documented acknowledgement to each Retail Client; and (d) maintain a record of the acknowledgment in (b) in accordance with applicable record keeping requirements.","A risk disclosure statement provided by an Authorised Person to a Retail Client in accordance with Rule 23.4.1 must include a prominent warning that investing in OTC Leveraged Products involves the risk of losing substantially more than the initial margin posted by the Retail Client, and further state that: (a) the risk disclosure statement may not identify or address all risks associated with OTC Leveraged Products; (b) the Retail Client is at risk of losing all of their capital outlay and any profits not redeemed; (c) the Retail Client is at risk of losing money and accumulating losses rapidly; (d) margin trading and use of leverage amplifies losses when they occur; (e) margin-trading limits, stop-loss limits, or other systems and controls designed to mitigate or limit loss exposures may not be effective or may fail. Where relevant, an explanation of stop-loss orders, which must include clear information about whether or not a stop-loss is “guaranteed” (i.e. it would operate whatever the market circumstances are), and that in the case that it is not guaranteed, it may not limit Retail Client losses in the event of highly volatile trading conditions in an underlying asset or reference price; (f) the risk of slippage, i.e. a divergence between the price at which a trade was approved and the price at which it was executed; and (g) most Retail Clients transacting in OTC Leveraged Products lose money.",,,,,
e290b6ee-a1cd-449d-9cff-dae116c84036,How often does an Authorised Person need to check its risk from interest rates in different currencies?,"An Authorised Person needs to check as often as needed to understand its risks well, and at least as often as Rule 7.2.6 says.",Frequency of stress testing. An Authorised Person must carry out the evaluations required by Rule 7.2.1 as frequently as necessary for it to be reasonably satisfied that it has at all times a sufficient understanding of the degree to which it is exposed to the risks referred to in that Rule and the nature of that Exposure. In any case it must carry out those evaluations no less frequently than required by Rule 7.2.6.,An Authorised Person must carry out an evaluation of its Exposure to the interest rate risk arising from its Non Trading Book activities. An Authorised Person with balance sheet positions in different currencies must measure its risk Exposures in each of the material currencies.,,,,,
eeb69fd8-f793-4175-b5b9-09a5a0b7314c,Can an Authorised Person use stress tests to see if they can still do securitisation for liquidity?,"Yes, they should test future transactions to ensure they can use securitisation for liquidity.","The periodic stress testing in relation to securitisation activities referred to in Rule 4.14.5 should consider the firm wide impact of those activities and Exposures in stressed market conditions and the implications for other sources of risk. Such stress tests should include both existing securitisation Exposures and transactions in the pipeline, as there is a risk of the pipeline transactions not being completed in a stressed market scenario.","Systems and controls for the use of securitisations. An Authorised Person must conduct periodic stress tests in relation to its securitisation activities and off balance sheet Exposures, including testing of future ability to transact securitisation as a means of CRM or for liquidity purposes.",,,,,
f173d75b-d593-4dab-bf1f-0c4abd41113f,Can an Authorised Person be charged extra fees when applying for a new Controller?,"Yes, if the Controller is from a jurisdiction without an agreement, or if there are changes to the business or management.","The Regulator may charge a supplementary fee in addition to the fee specified in Rule 6.1.1 where: a. the Controller is from a jurisdiction where there is no adequate memorandum of understanding in place between the Regulator and the relevant Non-ADGM Financial Services Regulator in that jurisdiction; b. the Controller proposes, in connection with their approval, to change the business model, business activities, or senior management of the Authorised Person or Recognised Body; or c. the application will otherwise require the Regulator to incur substantial additional expense or expend substantial additional effort due to its complexity.","An Authorised Person or a Recognised Body applying for written approval of a proposed new Controller, or a change in the Holding of an existing Controller which would trigger the requirement to seek the approval of the Regulator, must pay to the Regulator an application fee of $1,000.",,,,,
ff86a66a-f98e-4fae-80e3-9a67d4cb9e14,How can an Authorised Person decide on haircuts for E* in SFTs?,They can choose between standard supervisory haircuts or their own estimate haircuts.,"Measurement of E for pre settlement Counterparty Exposures arising from SFTs. An Authorised Person which has taken eligible financial Collateral for any SFT that is not covered by a qualifying bilateral Netting agreement and using the FCCA, must calculate E* in accordance with Rules A4.3.2 to A4.3.6 in App4, and substitute E* for E when calculating the Credit Risk weighted Exposure amount for that CR Exposure under Section 4.8.",Calculation of E* for collateralised transactions other than OTC Derivative transactions and long settlement transactions. An Authorised Person must calculate the appropriate haircuts to be applied using one of the following methods: (a) standard supervisory haircuts; or (b) own estimate haircuts.,,,,,
033dc315-ec18-45d4-9ef2-d72196bd1fbb,"If a Recognised Investment Exchange is directed by the Regulator, how might its capital requirements differ from those of an Authorised Person operating as an MTF or OTF?",The Recognised Investment Exchange may need to hold an additional buffer of up to 6 months' operational expenses.,"REGULATORY REQUIREMENTS - SPOT COMMODITY ACTIVITIES Capital Requirements The FSRA applies the regulatory capital requirements in COBS Rule 22.10 in two different scenarios, such that: a) where the Authorised Person is an MTF or OTF, the regulatory capital to be held (under COBS Rule 22.10.1(a) and MIR Rule 3.2.1) is equivalent to 6 months operational expenses ; and b) in relation to all other Authorised Persons, the conventional regulatory capital requirements applicable to the Regulated Activities undertaken apply.","A Recognised Investment Exchange shall hold the following capital: (a) an amount equal to 6 months' operational expenses; plus (b) unless the Regulator directs otherwise, an additional buffer amount of up to a further 6 months' operational expenses.",,,,,
03d3c661-10ac-4719-af32-62bcb6b04161,Under what conditions can a holder of a Preference Security exercise voting rights in accordance with Rule 9.3.10?,"A holder can vote when a dividend is in arrears, or on specific resolutions affecting the Preference Security or the Listed Entity.","Preference Securities . The terms of issue of a Preference Security that is not a Share must contain rights for the Security holder to vote in the same manner as set out in Rule 9.3.10, with any necessary adaptation having regard to the form of the Preference Security.",Preference Securities . A holder of a Preference Security must only be entitled to a right to vote: (1) when a dividend or distribution (or part of a dividend or distribution) is in arrears in respect of a Security; (2) on a resolution that affects rights attached to the Preference Security; (3) on a resolution relating to a reduction of the Share capital of a Listed Entity; (4) on a resolution relating to a buy-back agreement; (5) on a resolution for a Listed Entity to be wound up; (6) on a resolution for a Listed Entity to dispose of the whole of its business and undertaking; or (7) during the winding up of a Listed Entity.,,,,,
06791826-c36c-49f0-aa7b-366cc490e310,"If a conversation by a retail financial adviser is not intended to lead to a specific Transaction, does Rule 6.8.1(a) apply?","No, Rule 6.8.1(a) does not apply if the conversation is not intended to lead to a specific Transaction.","The effect of Rule 6.8.1(b)(iv) is to exclude from Rule 6.8.1(a) conversations or communications made by Investment Analysts, retail financial advisers, and persons carrying on back office functions.","The obligation in Rule ‎6.8.1(a) does not apply to the following: (i) Corporate Finance Business; (ii) corporate treasury functions; (iii) communications between Fund Managers, or between Fund Managers and Eligible Custodians of the same Fund (when acting in that capacity); and (iv) voice and electronic communications which are not intended to lead to the conclusion of a specific Transaction and are general conversations or communications about market conditions.",,,,,
0696a12b-fef0-4408-97e5-aff5b56e8ef9,"When the Regulator cooperates with a Non-ADGM Regulator, what must be ensured regarding the disclosure of Confidential Information?",It must be ensured that the disclosure of Confidential Information complies with sections 198 or 199 of the FSMR.,"If the Regulator decides to exercise its powers at the request, or on behalf, of a Non-ADGM Regulator, Confidential Information gathered as result of the Regulator exercising its powers under sections 215, 216 or 217 can only be disclosed to that Non-ADGM Regulator in accordance with the provisions of sections 198 or section 199 of the FSMR.","Cooperation, assistance and support to Non Abu Dhabi Global Market Regulators. Regulator's right to co operate with others",,,,,
06eb10cc-24a1-4bf5-a252-b5ec7e332957,"When an Applicant seeks to operate as a Cell Company and also applies for a Financial Services Permission to effect or carry out insurance contracts, what total application fee must they pay to the Regulator?","The Applicant must pay a total application fee of $48,000 plus $1,000 for each Cell.","Cell Companies. An Applicant under Rule 3.11.1 or Rule 3.11.3 that intends to operate as a Cell Company must pay to the Regulator an additional application fee of $8,000 for the Cell Company plus $1,000 for each Cell.","An Applicant for a Financial Services Permission to carry on either one or both of the Regulated Activities of Effecting Contracts of Insurance or Carrying Out Contracts of Insurance as Principal must pay to the Regulator an application fee of $40,000 for either or both Regulated Activities.",,,,,
12c57b49-8074-4028-8107-2af65b7af2a1,"If an Authorised Person has reverse repurchase agreements, how are these factored into the calculation of Credit RWA under the relevant rules and sections?",Reverse repurchase agreements are considered in the calculation of Credit RWA as part of Counterparty Risk Exposures under Sections A4.6 to A4.8.,"The Credit RWA of an Authorised Person is the sum of: (a) its risk weighted assets (RWA) for all its Credit Risk Exposures (referred to in these Rules as ""CR Exposures"") calculated in accordance with Rules 4.8.2 and 4.8.3; (b) its RWA for all its securitisation Exposures (referred to in these Rules as ""SE Exposures"") calculated in accordance with Rule 4.8.4 and Section 4.14; and (c) its RWA for its Counterparty Risk Exposures as calculated in accordance with Sections A4.6 to A4.8.","Credit RWA repurchase agreements, reverse repurchase agreements, similar transactions and other deferred settlements",,,,,
1832131c-4f22-4a62-8702-40a6927713f5,When must an Authorised Person send statements to Retail Clients for Accepted Virtual Assets compared to Safe Custody Assets?,"Statements for Accepted Virtual Assets must be sent monthly, while Safe Custody Assets require statements every six months.","AUTHORISED PERSONS PROVIDING CUSTODY OF VIRTUAL ASSETS Safe Custody of Clients Virtual Assets Authorised Persons operating as Virtual Asset Custodians are required, with respect to the Accepted Virtual Assets they hold under custody for Clients, to: a) Send out statements of a Clients Accepted Virtual Assets holdings to Retail Clients at least monthly (as required under COBS Rule 15.8.1(a)); and b) Carry out all reconciliations of a Clients Accepted Virtual Asset holdings at least every week (as required under COBS Rule 15.9.1).",An Authorised Person which provides Custody or which otherwise holds or controls any Safe Custody Assets for a Client must send a regular statement to its Client: (a) if it is a Retail Client at least every six months; or (b) if it is a Professional Client at other intervals as agreed in writing with the Professional Client.,,,,,
20326032-17b6-45ed-a702-f4377dc8e997,Under what conditions must a Recognised Investment Exchange ensure a Price Reporting Agency maintains compliance with Rule 3.11.2?,A Recognised Investment Exchange must ensure a Price Reporting Agency maintains compliance with Rule 3.11.2 when the agency demonstrates transparency in its pricing methodology and has adequate conflict of interest arrangements.,A Recognised Investment Exchange must have arrangements in place to regularly review whether a Price Reporting Agency continues to meet the requirements of Rule 3.11.2.,"For the purposes of Rules 3.11.1 and 3.11.3, a Price Reporting Agency must: (a) have fair and non-discriminatory procedures for establishing prices of a Financial Instrument, which are made public; (b) demonstrate adequate and appropriate transparency over the methodology, calculation and inputs to allow users to understand how the benchmark or index is derived and its potential limitations; (c) where appropriate, give priority to concluded transactions in making assessments and adopt measures to minimise selective reporting; (d) be of good standing and repute as an independent and objective price reporting agency or index provider; (e) have a sound corporate governance framework; (f) have adequate arrangements to avoid its staff having any conflicts of interest where such conflicts are, or are likely to have, a material adverse impact on a price establishment process; and (g) adequate complaint resolution mechanisms to resolve any complaints about its assessment process and methodology.",,,,,
29e1de1f-fea3-42c4-aa8c-836f561f1436,How can a Relevant Person demonstrate compliance with Chapter 13's training requirements according to Rule 4.5.7?,"A Relevant Person can demonstrate compliance by maintaining a training log detailing dates, nature of training, and names of Employees trained.","The Regulator considers that ""appropriate measures"" in Rule 4.5.7 may include the maintenance of a training log setting out details of: (a) the dates when the training was given; (b) the nature of the training; and (c) the names of Employees who received the training.","A Relevant Person must be able to demonstrate that it has complied with the training and awareness requirements in Chapter ‎13 through appropriate measures, including the maintenance of relevant training records.",,,,,
